InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536249,85099B,JUMBO BAG RED RETROSPOT,2,2011-10-13 17:15:00,2.06,15689.0,United Kingdom
536250,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-09-04 17:32:00,4.6,15063.0,United Kingdom
536251,21754,HOME BUILDING BLOCK WORD,24,2011-10-21 15:10:00,6.25,15473.0,United Kingdom
536252,22629,SPACEBOY LUNCH BOX,10,2011-10-12 15:02:00,1.99,15099.0,United Kingdom
536253,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-27 15:49:00,12.02,15478.0,United Kingdom
536254,20725,LUNCH BAG RED RETROSPOT,1,2011-09-20 09:43:00,1.59,15363.0,United Kingdom
536255,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-10-27 09:04:00,4.27,15615.0,United Kingdom
536256,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-10-31 14:32:00,2.37,15649.0,France
536257,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-10-27 08:30:00,2.51,15205.0,United Kingdom
536258,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-17 09:23:00,12.61,15464.0,United Kingdom
536259,23203,JUMBO BAG DOILY PATTERNS,6,2011-04-07 13:57:00,1.97,15379.0,United Kingdom
536260,85099B,JUMBO BAG RED RETROSPOT,4,2011-08-19 16:46:00,1.83,15199.0,United Kingdom
536261,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-02-26 16:11:00,2.62,15097.0,United Kingdom
536262,22629,SPACEBOY LUNCH BOX,3,2011-03-04 10:35:00,2.07,15015.0,United Kingdom
536263,85099B,JUMBO BAG RED RETROSPOT,2,2011-01-23 10:38:00,1.9,15086.0,France
536264,85099B,JUMBO BAG RED RETROSPOT,4,2011-05-28 08:46:00,1.96,15644.0,United Kingdom
536265,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2011-08-02 12:45:00,4.59,,United Kingdom
536266,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-12-12 15:09:00,4.57,15516.0,United Kingdom
536267,POST,POSTAGE,3,2011-11-26 12:27:00,17.11,15780.0,United Kingdom
536268,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-10-01 12:20:00,7.78,15119.0,Spain
536269,23203,JUMBO BAG DOILY PATTERNS,2,2011-09-04 10:42:00,2.07,15796.0,United Kingdom
536270,47566,PARTY BUNTING,1,2011-09-30 08:06:00,4.72,,United Kingdom
536271,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-11-30 14:42:00,3.01,15337.0,United Kingdom
536272,23203,JUMBO BAG DOILY PATTERNS,1,2011-08-19 17:30:00,1.98,15378.0,Netherlands
536273,22423,REGENCY CAKESTAND 3 TIER,3,2011-07-17 08:24:00,13.41,15783.0,United Kingdom
536274,22423,REGENCY CAKESTAND 3 TIER,4,2011-11-30 09:48:00,12.76,15211.0,France
536275,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-10-13 17:32:00,2.87,15072.0,United Kingdom
536276,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-01-27 10:43:00,7.55,15480.0,United Kingdom
536277,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-10-20 10:37:00,2.44,15364.0,United Kingdom
536278,85099B,JUMBO BAG RED RETROSPOT,1,2011-10-22 11:24:00,1.98,15638.0,United Kingdom
536279,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-10-20 15:29:00,4.32,15279.0,Germany
536280,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-11-25 14:16:00,8.21,15345.0,United Kingdom
536281,21754,HOME BUILDING BLOCK WORD,6,2011-09-12 12:52:00,6.41,15415.0,United Kingdom
536282,84406B,CREAM CUPID HEARTS COAT HANGER,1,2010-12-31 11:00:00,2.93,15545.0,United Kingdom
536283,22423,REGENCY CAKESTAND 3 TIER,24,2011-09-15 10:19:00,12.98,15527.0,United Kingdom
536284,21754,HOME BUILDING BLOCK WORD,4,2011-03-06 15:56:00,5.68,15218.0,France
536285,71053,WHITE METAL LANTERN,1,2011-04-06 11:29:00,3.09,15780.0,United Kingdom
536286,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-11-25 09:49:00,5.36,15023.0,United Kingdom
536287,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2011-04-08 13:35:00,5.29,15110.0,EIRE
536288,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-10-24 14:27:00,3.9,15262.0,United Kingdom
536289,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-06 09:12:00,13.62,15516.0,United Kingdom
536290,22629,SPACEBOY LUNCH BOX,3,2011-10-30 12:39:00,1.81,15200.0,United Kingdom
536291,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-30 15:03:00,12.95,15011.0,United Kingdom
536292,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-04-06 16:01:00,7.79,15256.0,United Kingdom
536293,85099B,JUMBO BAG RED RETROSPOT,2,2011-12-05 14:43:00,1.88,15349.0,United Kingdom
536294,20725,LUNCH BAG RED RETROSPOT,1,2011-12-05 08:39:00,1.53,15520.0,United Kingdom
536295,20725,LUNCH BAG RED RETROSPOT,6,2011-10-22 14:27:00,1.71,15581.0,United Kingdom
536296,21754,HOME BUILDING BLOCK WORD,4,2011-10-17 17:40:00,6.03,15455.0,United Kingdom
536297,71053,WHITE METAL LANTERN,6,2011-08-16 08:09:00,3.41,15562.0,United Kingdom
536298,21754,HOME BUILDING BLOCK WORD,2,2011-11-16 16:33:00,6.04,15777.0,United Kingdom
536299,22423,REGENCY CAKESTAND 3 TIER,4,2011-06-20 17:37:00,12.23,15163.0,United Kingdom
536300,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-10-11 08:39:00,0.54,15173.0,United Kingdom
536301,20725,LUNCH BAG RED RETROSPOT,2,2011-04-29 17:00:00,1.6,15625.0,United Kingdom
536302,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-02-23 15:49:00,2.71,15439.0,United Kingdom
536303,22423,REGENCY CAKESTAND 3 TIER,3,2011-05-06 11:20:00,13.25,15291.0,United Kingdom
536304,22423,REGENCY CAKESTAND 3 TIER,3,2011-03-19 11:20:00,11.8,15612.0,United Kingdom
536305,POST,POSTAGE,2,2011-03-21 13:40:00,18.78,15543.0,United Kingdom
536306,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2011-09-11 15:09:00,0.55,15670.0,United Kingdom
536307,20725,LUNCH BAG RED RETROSPOT,4,2011-04-17 09:38:00,1.52,15290.0,United Kingdom
536308,23203,JUMBO BAG DOILY PATTERNS,6,2011-07-13 11:20:00,2.16,15765.0,United Kingdom
536309,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-09-04 16:22:00,2.39,15014.0,Netherlands
536310,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-11-30 12:24:00,4.52,15599.0,United Kingdom
536311,21754,HOME BUILDING BLOCK WORD,10,2011-02-18 13:11:00,6.08,15160.0,United Kingdom
536312,22629,SPACEBOY LUNCH BOX,4,2011-10-22 14:29:00,1.9,15700.0,United Kingdom
536313,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-03 17:18:00,2.5,15322.0,Spain
536314,22423,REGENCY CAKESTAND 3 TIER,3,2011-08-08 08:28:00,11.81,15051.0,United Kingdom
536315,23203,JUMBO BAG DOILY PATTERNS,10,2011-10-28 15:03:00,1.94,15326.0,United Kingdom
536316,22629,SPACEBOY LUNCH BOX,2,2011-11-12 11:00:00,1.86,,United Kingdom
536317,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-23 13:58:00,12.0,15736.0,United Kingdom
536318,22752,SET 7 BABUSHKA NESTING BOXES,24,2011-09-13 14:24:00,7.12,15773.0,United Kingdom
536319,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-26 15:43:00,2.43,15535.0,United Kingdom
536320,85099B,JUMBO BAG RED RETROSPOT,2,2011-04-26 11:30:00,2.14,,France
536321,85099B,JUMBO BAG RED RETROSPOT,6,2011-12-04 14:41:00,1.87,15479.0,United Kingdom
536322,47566,PARTY BUNTING,3,2011-11-11 14:42:00,4.94,15251.0,United Kingdom
536323,23203,JUMBO BAG DOILY PATTERNS,1,2011-10-24 08:08:00,1.9,15117.0,United Kingdom
536324,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-02-02 17:09:00,4.98,15427.0,United Kingdom
536325,71053,WHITE METAL LANTERN,3,2011-10-04 14:37:00,3.44,15208.0,United Kingdom
536326,POST,POSTAGE,3,2011-05-10 17:04:00,18.97,15540.0,United Kingdom
536327,71053,WHITE METAL LANTERN,4,2010-12-09 15:05:00,3.56,15372.0,United Kingdom
536328,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-11-14 16:11:00,3.01,15683.0,United Kingdom
536329,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2011-11-07 14:29:00,0.54,15615.0,United Kingdom
536330,21754,HOME BUILDING BLOCK WORD,4,2011-12-02 17:03:00,5.45,15596.0,Germany
536331,22423,REGENCY CAKESTAND 3 TIER,3,2011-11-13 17:47:00,13.88,15372.0,Belgium
536332,23203,JUMBO BAG DOILY PATTERNS,2,2011-03-26 16:37:00,2.26,15543.0,United Kingdom
536333,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-05-25 10:55:00,7.91,15751.0,United Kingdom
536334,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-08-21 15:41:00,4.64,15492.0,United Kingdom
536335,20725,LUNCH BAG RED RETROSPOT,2,2011-10-18 16:32:00,1.57,15316.0,United Kingdom
536336,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-12-08 14:41:00,4.48,,United Kingdom
536337,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-03-05 12:32:00,7.39,15278.0,United Kingdom
536338,21754,HOME BUILDING BLOCK WORD,3,2011-04-22 17:34:00,6.07,15742.0,United Kingdom
536339,23203,JUMBO BAG DOILY PATTERNS,3,2010-12-26 12:04:00,2.13,15605.0,United Kingdom
536340,21754,HOME BUILDING BLOCK WORD,1,2011-10-14 15:13:00,6.22,15285.0,Spain
536341,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-03-15 10:49:00,4.52,15194.0,United Kingdom
536342,20725,LUNCH BAG RED RETROSPOT,1,2011-06-02 11:05:00,1.81,15668.0,United Kingdom
536343,85099B,JUMBO BAG RED RETROSPOT,2,2011-03-23 17:20:00,2.09,15699.0,United Kingdom
536344,21754,HOME BUILDING BLOCK WORD,10,2011-03-24 09:37:00,6.08,15062.0,United Kingdom
536345,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-03-22 13:05:00,7.55,15265.0,United Kingdom
536346,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-10-08 14:11:00,2.55,15638.0,United Kingdom
536347,71053,WHITE METAL LANTERN,2,2011-11-04 12:50:00,3.26,15227.0,United Kingdom
536348,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-11-02 12:39:00,6.98,15074.0,Spain
536349,71053,WHITE METAL LANTERN,10,2011-02-22 10:46:00,3.52,15692.0,United Kingdom
536350,20725,LUNCH BAG RED RETROSPOT,1,2011-11-14 12:02:00,1.56,15240.0,United Kingdom
536351,POST,POSTAGE,1,2011-10-20 12:06:00,17.79,15495.0,United Kingdom
536352,POST,POSTAGE,6,2011-11-01 14:38:00,18.93,15215.0,United Kingdom
536353,POST,POSTAGE,6,2011-11-19 17:14:00,18.14,15506.0,Spain
536354,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-05-02 08:00:00,2.98,15076.0,United Kingdom
536355,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2011-09-12 09:09:00,0.59,15638.0,Netherlands
536356,22629,SPACEBOY LUNCH BOX,1,2011-11-16 09:51:00,1.99,15218.0,United Kingdom
536357,22423,REGENCY CAKESTAND 3 TIER,12,2011-02-27 09:19:00,11.75,15765.0,United Kingdom
536358,22423,REGENCY CAKESTAND 3 TIER,3,2011-06-01 15:36:00,12.84,15154.0,United Kingdom
536359,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-09-30 14:21:00,2.8,15669.0,United Kingdom
536360,POST,POSTAGE,2,2011-10-16 09:07:00,17.53,15297.0,United Kingdom
536361,22629,SPACEBOY LUNCH BOX,1,2011-10-28 15:39:00,2.12,15764.0,United Kingdom
536362,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-07 11:05:00,12.51,15669.0,United Kingdom
536363,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-01-06 08:19:00,4.84,15099.0,United Kingdom
536364,85099B,JUMBO BAG RED RETROSPOT,6,2011-08-25 14:08:00,1.84,15331.0,United Kingdom
536365,20725,LUNCH BAG RED RETROSPOT,4,2011-05-23 08:19:00,1.61,15085.0,United Kingdom
536366,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-10-28 16:36:00,5.12,15581.0,United Kingdom
536367,47566,PARTY BUNTING,6,2011-10-24 16:31:00,5.05,15701.0,United Kingdom
536368,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-07-11 15:22:00,7.79,15794.0,United Kingdom
536369,71053,WHITE METAL LANTERN,1,2011-11-22 12:54:00,3.51,15317.0,United Kingdom
536370,85099B,JUMBO BAG RED RETROSPOT,1,2011-12-05 12:46:00,2.06,15677.0,United Kingdom
536371,71053,WHITE METAL LANTERN,3,2011-11-27 08:19:00,3.27,15711.0,United Kingdom
536372,21212,PACK OF 72 RETRO SPOT CAKE CASES,10,2010-12-24 10:17:00,0.54,15742.0,Netherlands
536373,23203,JUMBO BAG DOILY PATTERNS,4,2010-12-16 08:04:00,1.93,15335.0,United Kingdom
536374,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-07 13:36:00,1.83,15146.0,United Kingdom
536375,POST,POSTAGE,12,2010-12-28 09:20:00,16.73,15673.0,France
536376,POST,POSTAGE,1,2011-05-30 15:09:00,19.7,15375.0,United Kingdom
536377,POST,POSTAGE,10,2011-11-17 14:20:00,17.76,15726.0,United Kingdom
536378,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-09-13 14:38:00,4.88,15609.0,Germany
536379,85099B,JUMBO BAG RED RETROSPOT,6,2011-03-23 16:10:00,2.07,15285.0,United Kingdom
536380,20725,LUNCH BAG RED RETROSPOT,6,2011-11-18 12:46:00,1.51,15312.0,United Kingdom
536381,POST,POSTAGE,1,2011-03-20 08:39:00,16.72,15226.0,United Kingdom
536382,85099B,JUMBO BAG RED RETROSPOT,2,2010-12-06 15:43:00,2.07,15747.0,United Kingdom
536383,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-10-10 17:32:00,4.14,15086.0,United Kingdom
536384,47566,PARTY BUNTING,4,2011-11-16 14:57:00,4.77,15374.0,United Kingdom
536385,POST,POSTAGE,4,2011-11-23 08:18:00,18.61,15693.0,United Kingdom
536386,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-11-09 12:18:00,4.86,15396.0,United Kingdom
536387,23203,JUMBO BAG DOILY PATTERNS,1,2011-09-04 09:16:00,2.09,15577.0,United Kingdom
536388,22629,SPACEBOY LUNCH BOX,3,2011-11-05 10:03:00,1.79,,United Kingdom
536389,20725,LUNCH BAG RED RETROSPOT,2,2011-03-03 17:37:00,1.58,15158.0,United Kingdom
536390,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-10-20 11:36:00,5.19,15181.0,United Kingdom
536391,71053,WHITE METAL LANTERN,3,2011-10-15 08:53:00,3.59,15777.0,United Kingdom
536392,85099B,JUMBO BAG RED RETROSPOT,3,2011-04-29 13:28:00,1.86,15288.0,United Kingdom
536393,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-12-03 08:06:00,4.36,15528.0,United Kingdom
536394,20725,LUNCH BAG RED RETROSPOT,12,2011-01-04 09:35:00,1.55,15162.0,United Kingdom
536395,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-11-21 17:28:00,8.04,15022.0,United Kingdom
536396,47566,PARTY BUNTING,2,2011-02-23 12:15:00,4.89,15432.0,United Kingdom
536397,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2011-10-21 17:43:00,4.48,15559.0,United Kingdom
536398,22629,SPACEBOY LUNCH BOX,2,2011-11-16 12:04:00,1.99,15558.0,United Kingdom
536399,POST,POSTAGE,2,2011-10-13 14:40:00,17.67,15083.0,United Kingdom
536400,23203,JUMBO BAG DOILY PATTERNS,1,2011-05-18 08:04:00,1.95,15107.0,United Kingdom
536401,71053,WHITE METAL LANTERN,2,2011-03-07 15:49:00,3.42,15026.0,United Kingdom
536402,21754,HOME BUILDING BLOCK WORD,-1,2011-02-12 13:16:00,5.61,15147.0,United Kingdom
536403,23203,JUMBO BAG DOILY PATTERNS,1,2011-01-09 16:04:00,2.11,15664.0,United Kingdom
536404,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-08-21 09:51:00,4.48,15729.0,United Kingdom
536405,21212,PACK OF 72 RETRO SPOT CAKE CASES,10,2011-12-06 13:33:00,0.59,15783.0,United Kingdom
536406,POST,POSTAGE,3,2011-08-02 13:39:00,18.44,15783.0,United Kingdom
536407,22423,REGENCY CAKESTAND 3 TIER,3,2011-06-08 14:29:00,12.85,,United Kingdom
536408,POST,POSTAGE,1,2011-06-30 13:06:00,16.35,15340.0,Germany
536409,84406B,,6,2011-02-27 14:36:00,2.95,15505.0,United Kingdom
536410,20725,LUNCH BAG RED RETROSPOT,3,2011-08-07 17:11:00,1.72,,France
536411,71053,WHITE METAL LANTERN,3,2011-12-04 13:21:00,3.39,15725.0,United Kingdom
536412,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-29 12:58:00,1.99,15047.0,United Kingdom
536413,22629,SPACEBOY LUNCH BOX,1,2011-09-07 17:55:00,1.99,15682.0,United Kingdom
536414,47566,,12,2011-11-29 13:49:00,5.05,15003.0,United Kingdom
536415,47566,PARTY BUNTING,2,2011-07-25 12:38:00,4.51,,United Kingdom
536416,85099B,JUMBO BAG RED RETROSPOT,1,2011-08-12 11:40:00,2.01,15475.0,United Kingdom
536417,21754,HOME BUILDING BLOCK WORD,1,2011-02-16 17:10:00,6.1,,United Kingdom
536418,20725,LUNCH BAG RED RETROSPOT,2,2011-10-19 14:45:00,1.71,15370.0,France
536419,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-13 12:50:00,2.76,15112.0,United Kingdom
536420,85099B,JUMBO BAG RED RETROSPOT,1,2011-10-22 10:45:00,1.76,15430.0,United Kingdom
536421,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-10-19 16:38:00,4.19,15759.0,United Kingdom
536422,21754,HOME BUILDING BLOCK WORD,1,2011-10-22 09:44:00,6.03,15384.0,Germany
536423,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-10-27 09:09:00,2.64,15328.0,United Kingdom
536424,22423,REGENCY CAKESTAND 3 TIER,1,2011-07-23 17:13:00,13.93,15435.0,United Kingdom
536425,22752,SET 7 BABUSHKA NESTING BOXES,12,2011-07-22 14:36:00,7.07,15280.0,United Kingdom
536426,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-04-14 10:48:00,0.54,,United Kingdom
536427,23203,JUMBO BAG DOILY PATTERNS,2,2011-04-10 08:20:00,1.94,15117.0,United Kingdom
536428,21754,HOME BUILDING BLOCK WORD,3,2011-10-28 09:40:00,5.81,15159.0,Belgium
536429,85099B,JUMBO BAG RED RETROSPOT,1,2011-04-28 11:03:00,2.14,15183.0,United Kingdom
536430,22629,SPACEBOY LUNCH BOX,1,2011-12-08 11:08:00,1.96,15469.0,United Kingdom
536431,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-08-08 08:29:00,4.65,15492.0,United Kingdom
536432,POST,POSTAGE,3,2011-07-24 13:19:00,19.8,15111.0,United Kingdom
536433,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-06-30 13:17:00,2.55,15367.0,United Kingdom
536434,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-10-28 16:56:00,4.67,15241.0,United Kingdom
536435,23203,JUMBO BAG DOILY PATTERNS,2,2011-07-21 17:52:00,2.01,15483.0,United Kingdom
536436,20725,LUNCH BAG RED RETROSPOT,1,2011-07-06 10:26:00,1.61,15229.0,United Kingdom
536437,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-02-18 09:58:00,2.78,15287.0,United Kingdom
536438,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-03-14 17:20:00,2.54,15775.0,United Kingdom
536439,21754,HOME BUILDING BLOCK WORD,1,2011-12-03 10:42:00,6.38,15561.0,United Kingdom
536440,21212,PACK OF 72 RETRO SPOT CAKE CASES,6,2011-12-02 11:41:00,0.55,15266.0,United Kingdom
536441,85099B,JUMBO BAG RED RETROSPOT,2,2011-07-02 13:25:00,2.08,15412.0,United Kingdom
536442,21754,HOME BUILDING BLOCK WORD,-1,2011-07-27 13:13:00,6.0,15560.0,Netherlands
536443,71053,WHITE METAL LANTERN,1,2011-10-12 08:53:00,3.67,15494.0,United Kingdom
536444,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-17 17:33:00,12.91,15050.0,United Kingdom
536445,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-11-08 16:51:00,2.57,15394.0,United Kingdom
536446,22629,SPACEBOY LUNCH BOX,12,2011-02-21 12:53:00,2.02,15528.0,Belgium
536447,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-04-26 17:30:00,6.95,15059.0,United Kingdom
536448,85099B,JUMBO BAG RED RETROSPOT,2,2011-02-03 10:20:00,1.88,15243.0,United Kingdom
536449,47566,PARTY BUNTING,12,2011-04-12 13:41:00,4.28,15483.0,United Kingdom
536450,21212,PACK OF 72 RETRO SPOT CAKE CASES,12,2011-10-27 16:21:00,0.58,15252.0,France
536451,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-08 16:03:00,12.24,15620.0,United Kingdom
536452,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-08 08:16:00,11.65,15160.0,Netherlands
536453,POST,POSTAGE,2,2011-03-06 08:29:00,18.97,15148.0,United Kingdom
536454,85099B,JUMBO BAG RED RETROSPOT,24,2011-08-20 16:24:00,1.86,15528.0,United Kingdom
536455,21754,HOME BUILDING BLOCK WORD,3,2011-05-31 11:13:00,6.53,15759.0,United Kingdom
536456,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-10-12 14:52:00,7.61,15528.0,United Kingdom
536457,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-11-09 08:06:00,2.46,15154.0,United Kingdom
536458,22629,SPACEBOY LUNCH BOX,2,2011-08-25 09:16:00,1.87,15182.0,United Kingdom
536459,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-04-29 10:27:00,4.63,15152.0,United Kingdom
536460,71053,WHITE METAL LANTERN,1,2011-12-07 12:52:00,3.26,15360.0,United Kingdom
536461,22720,SET OF 3 CAKE TINS PANTRY DESIGN,10,2011-08-16 13:29:00,4.88,15733.0,United Kingdom
536462,71053,WHITE METAL LANTERN,3,2011-09-04 17:27:00,3.12,15491.0,Germany
536463,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-05-06 16:19:00,0.53,15084.0,Spain
536464,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-10-10 08:09:00,5.07,15556.0,United Kingdom
536465,22752,SET 7 BABUSHKA NESTING BOXES,1,2011-11-28 08:58:00,7.22,15019.0,United Kingdom
536466,22423,REGENCY CAKESTAND 3 TIER,10,2011-06-30 14:25:00,13.81,15197.0,Germany
536467,71053,WHITE METAL LANTERN,4,2011-11-20 17:41:00,3.6,15450.0,United Kingdom
536468,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2011-03-25 13:07:00,2.41,15556.0,United Kingdom
536469,20725,LUNCH BAG RED RETROSPOT,1,2010-12-14 08:36:00,1.77,15506.0,United Kingdom
536470,47566,PARTY BUNTING,2,2011-05-20 10:27:00,4.65,15318.0,United Kingdom
536471,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-08-07 14:44:00,7.9,15415.0,United Kingdom
536472,20725,LUNCH BAG RED RETROSPOT,3,2011-10-08 16:10:00,1.49,15313.0,United Kingdom
536473,21754,HOME BUILDING BLOCK WORD,2,2011-03-16 11:22:00,5.54,15732.0,United Kingdom
536474,POST,POSTAGE,2,2011-10-11 15:09:00,16.31,15076.0,Germany
536475,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-11-16 10:52:00,3.02,15108.0,Germany
536476,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-23 16:27:00,13.92,15692.0,United Kingdom
536477,23203,JUMBO BAG DOILY PATTERNS,3,2011-11-05 10:49:00,1.99,15124.0,United Kingdom
536478,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2011-03-18 14:29:00,0.5,15012.0,United Kingdom
536479,23203,JUMBO BAG DOILY PATTERNS,6,2011-10-24 14:17:00,2.12,15727.0,United Kingdom
536480,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-10-29 15:17:00,4.6,15300.0,United Kingdom
536481,71053,WHITE METAL LANTERN,1,2011-10-18 16:48:00,3.48,15469.0,Netherlands
536482,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-12-07 09:36:00,2.32,15736.0,United Kingdom
536483,85099B,JUMBO BAG RED RETROSPOT,1,2011-10-31 16:40:00,1.89,15630.0,United Kingdom
536484,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-10-28 16:29:00,7.58,15642.0,United Kingdom
536485,85099B,JUMBO BAG RED RETROSPOT,2,2011-01-28 14:16:00,1.81,15552.0,Spain
536486,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-09-21 11:32:00,7.55,15345.0,Spain
536487,22423,REGENCY CAKESTAND 3 TIER,3,2011-01-04 08:00:00,12.14,15568.0,Germany
536488,71053,WHITE METAL LANTERN,4,2011-12-03 08:11:00,3.56,,United Kingdom
536489,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-12-04 11:00:00,4.12,15204.0,United Kingdom
536490,23203,JUMBO BAG DOILY PATTERNS,6,2011-07-22 10:45:00,2.11,15112.0,United Kingdom
536491,22752,SET 7 BABUSHKA NESTING BOXES,4,2010-12-06 16:06:00,7.43,15280.0,United Kingdom
536492,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2011-10-09 12:51:00,0.53,15741.0,United Kingdom
536493,POST,POSTAGE,1,2011-08-27 11:11:00,18.95,15457.0,United Kingdom
536494,71053,WHITE METAL LANTERN,2,2011-03-18 17:24:00,3.35,15104.0,United Kingdom
536495,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-01 12:02:00,5.42,15096.0,United Kingdom
536496,21754,HOME BUILDING BLOCK WORD,10,2011-03-17 14:56:00,5.8,15645.0,France
536497,84406B,CREAM CUPID HEARTS COAT HANGER,10,2010-12-15 13:55:00,2.95,15184.0,United Kingdom
536498,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-30 10:31:00,12.89,15037.0,United Kingdom
536499,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2011-07-13 17:53:00,5.25,15720.0,United Kingdom
536500,71053,WHITE METAL LANTERN,4,2011-08-15 12:33:00,3.39,15232.0,United Kingdom
536501,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-10-14 09:30:00,2.96,15127.0,United Kingdom
536502,22423,REGENCY CAKESTAND 3 TIER,3,2011-05-01 08:51:00,13.4,15789.0,United Kingdom
